From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
Q7ZAK2	Q7ZAK2	unreviewed	Q7ZAK2_STRR6	DNA-directed RNA polymerase subunit beta	epuA spr1780	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	68	
Q8DQ95	Q8DQ95	unreviewed	Q8DQ95_STRR6	Fructose specific-phosphotransferase system IIBC component (EC 2.7.1.69)	fruA spr0780	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	650	plasma membrane [GO:0005886]; carbohydrate:proton symporter activity [GO:0005351]; D-glucosamine PTS permease activity [GO:0103111]; protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity [GO:0022877]; protein-phosphocysteine-sugar phosphotransferase activity [GO:0090563]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]
Q8DQB8	Q8DQB8	unreviewed	Q8DQB8_STRR6	Degenerate transposase (Orf1)	spr0751	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	70	
Q8CYU6	Q8CYU6	unreviewed	Q8CYU6_STRR6	Uncharacterized protein	spr0911	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	71	membrane [GO:0016020]
Q8CYL5	Q8CYL5	unreviewed	Q8CYL5_STRR6	Beta-lactamase-related domain-containing protein	spr1303	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	312	
P67531	P67531	reviewed	Y921_STRR6	Probable tautomerase spr0921 (EC 5.3.2.-)	spr0921	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	60	isomerase activity [GO:0016853]; cellular aromatic compound metabolic process [GO:0006725]
Q8DPD9	Q8DPD9	unreviewed	Q8DPD9_STRR6	Galactosyl transferase paralog (EC 2.4.1.166)	cps23FU spr1223	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	328	membrane [GO:0016020]; raffinose-raffinose alpha-galactotransferase activity [GO:0047234]
Q8CYV1	Q8CYV1	unreviewed	Q8CYV1_STRR6	GP-PDE domain-containing protein	spr0897	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	589	membrane [GO:0016020]; phosphoric diester hydrolase activity [GO:0008081]; lipid metabolic process [GO:0006629]
Q8DPH8	Q8DPH8	unreviewed	Q8DPH8_STRR6	Endonuclease III (EC 4.2.99.18) (DNA-(apurinic or apyrimidinic site) lyase)	nth spr1157	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	209	class I DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0140078]; DNA binding [GO:0003677]; DNA N-glycosylase activity [GO:0019104]; endonuclease activity [GO:0004519]; base-excision repair, AP site formation [GO:0006285]
Q8DNV7	Q8DNV7	unreviewed	Q8DNV7_STRR6	Mutator protein	mutT spr1513	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	203	
Q8CYT4	Q8CYT4	unreviewed	Q8CYT4_STRR6	Uncharacterized protein	spr0950	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	93	
Q8DQE6	Q8DQE6	unreviewed	Q8DQE6_STRR6	Phosphoglycolate phosphatase (EC 3.1.3.18)	gph spr0714	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	190	cytosol [GO:0005829]; phosphoglycolate phosphatase activity [GO:0008967]; dephosphorylation [GO:0016311]; DNA repair [GO:0006281]
Q8DRL5	Q8DRL5	unreviewed	Q8DRL5_STRR6	HTH gntR-type domain-containing protein	spr0058	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	252	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-templated transcription [GO:0006351]; negative regulation of DNA-templated transcription [GO:0045892]
Q8CY93	Q8CY93	unreviewed	Q8CY93_STRR6	Gram-positive cocci surface proteins LPxTG domain-containing protein	spr1806	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	221	membrane [GO:0016020]
Q8DQV2	Q8DQV2	reviewed	IF2_STRR6	Translation initiation factor IF-2	infB spr0481	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	930	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation initiation factor activity [GO:0003743]; translational initiation [GO:0006413]
P65833	P65833	reviewed	PURR_STRR6	Pur operon repressor	purR spr1793	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	275	DNA binding [GO:0003677]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of purine nucleobase metabolic process [GO:0045982]
Q8CYD0	Q8CYD0	unreviewed	Q8CYD0_STRR6	Uncharacterized protein	spr1651	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	98	
Q8DMW2	Q8DMW2	unreviewed	Q8DMW2_STRR6	Serine protease	sphtra spr2045	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	397	plasma membrane [GO:0005886]; serine-type endopeptidase activity [GO:0004252]; proteolysis [GO:0006508]
Q8DR62	Q8DR62	unreviewed	Q8DR62_STRR6	Transposase, uncharacterized, truncation	spr0324	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	148	
Q8DNX5	Q8DNX5	unreviewed	Q8DNX5_STRR6	RRF2 family protein	spr1477	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	145	cytosol [GO:0005829]; DNA-binding transcription factor activity [GO:0003700]; regulation of DNA-templated transcription [GO:0006355]
Q8CYH1	Q8CYH1	unreviewed	Q8CYH1_STRR6	Sensor histidine kinase	spr1483	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	145	membrane [GO:0016020]
Q8DQK9	Q8DQK9	unreviewed	Q8DQK9_STRR6	ABC transporter membrane-spanning permease-glutamine transport	glnP spr0624	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	226	ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]
Q8DRP1	Q8DRP1	unreviewed	Q8DRP1_STRR6	Histidine phosphatase family protein	spr0024	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	192	cytoplasm [GO:0005737]; phosphatase activity [GO:0016791]
Q8DNC6	Q8DNC6	unreviewed	Q8DNC6_STRR6	UspA domain-containing protein	spr1810	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	171	
P66041	P66041	reviewed	RISB_STRR6	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	ribH ribE spr0161	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	155	cytosol [GO:0005829]; riboflavin synthase complex [GO:0009349]; 6,7-dimethyl-8-ribityllumazine synthase activity [GO:0000906]; riboflavin biosynthetic process [GO:0009231]
Q8DNE4	Q8DNE4	unreviewed	Q8DNE4_STRR6	BAX inhibitor (BI)-1/YccA family protein	spr1787	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	235	plasma membrane [GO:0005886]
Q8DNG5	Q8DNG5	unreviewed	Q8DNG5_STRR6	HTH marR-type domain-containing protein	spr1737	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	114	DNA-binding transcription factor activity [GO:0003700]; regulation of DNA-templated transcription [GO:0006355]
P59653	P59653	reviewed	COMA_STRR6	Transport/processing ATP-binding protein ComA (EC 3.4.22.-) (EC 7.4.2.-)	comA spr0043	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	717	plasma membrane [GO:0005886]; ABC-type bacteriocin transporter activity [GO:0043214]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled lipid transmembrane transporter activity [GO:0034040]; cysteine-type peptidase activity [GO:0008234]; establishment of competence for transformation [GO:0030420]; proteolysis [GO:0006508]; transmembrane transport [GO:0055085]
Q8DQT2	Q8DQT2	reviewed	METE_STRR6	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14) (Cobalamin-independent methionine synthase) (Methionine synthase, vitamin-B12 independent isozyme)	metE spr0514	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	749	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity [GO:0003871]; zinc ion binding [GO:0008270]; methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]
Q8DQB6	Q8DQB6	unreviewed	Q8DQB6_STRR6	Degenerate transposase (Orf2)	spr0754	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	162	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]
Q8DNP7	Q8DNP7	unreviewed	Q8DNP7_STRR6	Aquaporin Z-water channel protein	aqpZ spr1604	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	222	membrane [GO:0016020]; channel activity [GO:0015267]
Q8DQW0	Q8DQW0	unreviewed	Q8DQW0_STRR6	BlpY protein	blpY spr0472	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	229	membrane [GO:0016020]; metalloendopeptidase activity [GO:0004222]; CAAX-box protein processing [GO:0071586]
Q8DP83	Q8DP83	unreviewed	Q8DP83_STRR6	HTH gntR-type domain-containing protein	spr1301	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	235	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-templated transcription [GO:0006351]; negative regulation of DNA-templated transcription [GO:0045892]
Q7CRB1	Q7CRB1	reviewed	ATPA_STRR6	ATP synthase subunit alpha (EC 7.1.2.2) (ATP synthase F1 sector subunit alpha) (F-ATPase subunit alpha)	atpA spr1362	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	501	plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; ADP binding [GO:0043531]; ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]; proton motive force-driven ATP synthesis [GO:0015986]
Q8CZ13	Q8CZ13	unreviewed	Q8CZ13_STRR6	Cystathionine beta-lyase	spr0590	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	207	
Q8DPM6	Q8DPM6	unreviewed	Q8DPM6_STRR6	O-acetylhomoserine sulfhydrylase, truncation (EC 2.5.1.49)	spr1095	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	371	O-acetylhomoserine aminocarboxypropyltransferase activity [GO:0003961]; pyridoxal phosphate binding [GO:0030170]; transsulfuration [GO:0019346]
Q8CYK6	Q8CYK6	unreviewed	Q8CYK6_STRR6	Elongation factor Tu	spr1330	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	129	
Q8DN40	Q8DN40	unreviewed	Q8DN40_STRR6	PTS ascorbate transporter subunit IIC	spr1938	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	448	plasma membrane [GO:0005886]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]
Q8DQG7	Q8DQG7	reviewed	RLMN_STRR6	Probable dual-specificity RNA methyltransferase RlmN (EC 2.1.1.192) (23S rRNA (adenine(2503)-C(2))-methyltransferase) (23S rRNA m2A2503 methyltransferase) (Ribosomal RNA large subunit methyltransferase N) (tRNA (adenine(37)-C(2))-methyltransferase) (tRNA m2A37 methyltransferase)	rlmN spr0676	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	361	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; rRNA (adenine-C2-)-methyltransferase activity [GO:0070040]; rRNA binding [GO:0019843]; tRNA (adenine-C2-)-methyltransferase activity [GO:0002935]; tRNA binding [GO:0000049]; rRNA base methylation [GO:0070475]; tRNA methylation [GO:0030488]
Q8DMY7	Q8DMY7	unreviewed	Q8DMY7_STRR6	Transposase, uncharacterized, truncation	spr2016	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	89	
P62576	P62576	reviewed	NANA_STRR6	Sialidase A (EC 3.2.1.18) (Neuraminidase A)	nanA spr1536	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	1035	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; exo-alpha-(2->3)-sialidase activity [GO:0052794]; exo-alpha-(2->6)-sialidase activity [GO:0052795]; exo-alpha-(2->8)-sialidase activity [GO:0052796]; exo-alpha-sialidase activity [GO:0004308]; ganglioside catabolic process [GO:0006689]; oligosaccharide catabolic process [GO:0009313]
Q8DPN9	Q8DPN9	reviewed	LACA_STRR6	Galactose-6-phosphate isomerase subunit LacA (EC 5.3.1.26)	lacA spr1076	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	141	galactose-6-phosphate isomerase activity [GO:0050044]; ribose-5-phosphate isomerase activity [GO:0004751]; D-allose catabolic process [GO:0019316]; galactose catabolic process [GO:0019388]; lactose catabolic process via tagatose-6-phosphate [GO:0019512]; pentose-phosphate shunt, non-oxidative branch [GO:0009052]
Q8DP61	Q8DP61	unreviewed	Q8DP61_STRR6	DEAD RNA helicase	DEAD/H spr1336	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	360	cytosol [GO:0005829]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; RNA helicase activity [GO:0003724]; RNA strand annealing activity [GO:0033592]; response to cold [GO:0009409]
Q8CYP8	Q8CYP8	unreviewed	Q8CYP8_STRR6	BlpT protein, fusion	spr1159	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	62	
Q8DN94	Q8DN94	unreviewed	Q8DN94_STRR6	Phosphotransferase system sugar-specific EII component	PTS-EII spr1849	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	508	plasma membrane [GO:0005886]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]
Q8DQX2	Q8DQX2	unreviewed	Q8DQX2_STRR6	Type I site-specific deoxyribonuclease chain S (EC 3.1.21.3)	hsdS spr0448	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	522	DNA binding [GO:0003677]; type I site-specific deoxyribonuclease activity [GO:0009035]; DNA restriction-modification system [GO:0009307]
Q8DPW3	Q8DPW3	unreviewed	Q8DPW3_STRR6	ABC transporter, membrane-spanning permease	ABC-MSP spr0976	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	288	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
Q8CWS9	Q8CWS9	reviewed	RL11_STRR6	Large ribosomal subunit protein uL11 (50S ribosomal protein L11)	rplK spr0555	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	141	cytosolic large ribosomal subunit [GO:0022625]; large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q8DR60	Q8DR60	reviewed	GH101_STRR6	Endo-alpha-N-acetylgalactosaminidase (EC 3.2.1.97) (SpGH101)	spr0328	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	1767	extracellular region [GO:0005576]; carbohydrate binding [GO:0030246]; glycopeptide alpha-N-acetylgalactosaminidase activity [GO:0033926]; metal ion binding [GO:0046872]; mucinaminylserine mucinaminidase activity [GO:0050110]; metabolic process [GO:0008152]
Q8CWV0	Q8CWV0	reviewed	RL15_STRR6	Large ribosomal subunit protein uL15 (50S ribosomal protein L15)	rplO spr0208	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	146	cytosolic large ribosomal subunit [GO:0022625]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q8DPR3	Q8DPR3	reviewed	RNH2_STRR6	Ribonuclease HII (RNase HII) (EC 3.1.26.4)	rnhB spr1044	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	259	cytoplasm [GO:0005737]; ribonuclease H2 complex [GO:0032299]; manganese ion binding [GO:0030145]; RNA binding [GO:0003723]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; DNA replication, removal of RNA primer [GO:0043137]; mismatch repair [GO:0006298]
Q8DNP3	Q8DNP3	unreviewed	Q8DNP3_STRR6	7,8-dihydro-8-oxoguanine-triphosphatase (EC 3.6.1.-)	mutT spr1609	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	142	hydrolase activity [GO:0016787]
Q8DQ55	Q8DQ55	unreviewed	Q8DQ55_STRR6	Ribosomal RNA small subunit methyltransferase I (EC 2.1.1.198) (16S rRNA 2'-O-ribose C1402 methyltransferase) (rRNA (cytidine-2'-O-)-methyltransferase RsmI)	rsmI spr0838	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	289	cytoplasm [GO:0005737]; rRNA (cytosine-2'-O-)-methyltransferase activity [GO:0070677]
Q8DQH6	Q8DQH6	unreviewed	Q8DQH6_STRR6	CBS domain containing protein	spr0664	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	218	
Q8CYG5	Q8CYG5	unreviewed	Q8CYG5_STRR6	Uncharacterized protein	spr1500	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	62	
Q8CZ69	Q8CZ69	unreviewed	Q8CZ69_STRR6	S-ribosylhomocysteinase	spr0311	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	57	
Q8CYI5	Q8CYI5	unreviewed	Q8CYI5_STRR6	Transposase	spr1416	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	128	
Q8DN31	Q8DN31	unreviewed	Q8DN31_STRR6	Arginine deiminase (EC 3.5.3.6) (Streptococcal acid glycoprotein)	spr1955	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	247	arginine deiminase activity [GO:0016990]; arginine catabolic process to ornithine [GO:0019547]
Q8DNI4	Q8DNI4	unreviewed	Q8DNI4_STRR6	Degenerate transposase (Orf1)	spr1701	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	260	
P65467	P65467	reviewed	MURB_STRR6	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98) (UDP-N-acetylmuramate dehydrogenase)	murB spr1247	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	316	cytosol [GO:0005829]; FAD binding [GO:0071949]; flavin adenine dinucleotide binding [GO:0050660]; UDP-N-acetylmuramate dehydrogenase activity [GO:0008762]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]
Q8DRH8	Q8DRH8	reviewed	MNMG_STRR6	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG (Glucose-inhibited division protein A)	mnmG gidA spr0124	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	637	cytosol [GO:0005829]; flavin adenine dinucleotide binding [GO:0050660]; tRNA methylation [GO:0030488]; tRNA wobble uridine modification [GO:0002098]
Q8DRI4	Q8DRI4	reviewed	ARLY_STRR6	Argininosuccinate lyase (ASAL) (EC 4.3.2.1) (Arginosuccinase)	argH spr0103	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	463	cytosol [GO:0005829]; argininosuccinate lyase activity [GO:0004056]; arginine biosynthetic process via ornithine [GO:0042450]
Q8DNS9	Q8DNS9	unreviewed	Q8DNS9_STRR6	Fructokinase (EC 2.7.1.4)	scrK spr1565	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	295	fructokinase activity [GO:0008865]
Q8DRL3	Q8DRL3	unreviewed	Q8DRL3_STRR6	Phosphotransferase system sugar-specific EIIB component	PTS-EIIB spr0060	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	158	cytoplasm [GO:0005737]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; phosphorylation [GO:0016310]
Q8DPG0	Q8DPG0	unreviewed	Q8DPG0_STRR6	Glutamate dehydrogenase	gdhA spr1181	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	448	cytosol [GO:0005829]; glutamate dehydrogenase (NAD+) activity [GO:0004352]; glutamate dehydrogenase (NADP+) activity [GO:0004354]; nucleotide binding [GO:0000166]; glutamate biosynthetic process [GO:0006537]
Q8DPB9	Q8DPB9	unreviewed	Q8DPB9_STRR6	Alpha-acetolactate decarboxylase (EC 4.1.1.5)	aldB spr1249	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	243	acetolactate decarboxylase activity [GO:0047605]; acetoin biosynthetic process [GO:0045151]
Q8DQE5	Q8DQE5	reviewed	EZRA_STRR6	Septation ring formation regulator EzrA	ezrA spr0716	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	575	plasma membrane [GO:0005886]; septin ring [GO:0005940]; division septum assembly [GO:0000917]; septin ring assembly [GO:0000921]
Q8DP67	Q8DP67	reviewed	Y1327_STRR6	UPF0291 protein spr1327	spr1327	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	85	cytoplasm [GO:0005737]
Q8DRP5	Q8DRP5	unreviewed	Q8DRP5_STRR6	Degenerate transposase (Orf2)	spr0018	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	49	
Q8DQZ4	Q8DQZ4	unreviewed	Q8DQZ4_STRR6	Xylose repressor protein	xylR spr0420	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	407	D-xylose metabolic process [GO:0042732]
Q8CZB3	Q8CZB3	unreviewed	Q8CZB3_STRR6	Bacterial transcription activator effector binding domain-containing protein	spr0107	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	155	
Q8DP66	Q8DP66	reviewed	SYGB_STRR6	Glycine--tRNA ligase beta subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase beta subunit) (GlyRS)	glyS spr1328	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	678	cytosol [GO:0005829]; ATP binding [GO:0005524]; glycine-tRNA ligase activity [GO:0004820]; glycyl-tRNA aminoacylation [GO:0006426]
Q8CWV5	Q8CWV5	reviewed	RL2_STRR6	Large ribosomal subunit protein uL2 (50S ribosomal protein L2)	rplB spr0191	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	277	cytosolic large ribosomal subunit [GO:0022625]; RNA binding [GO:0003723]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; transferase activity [GO:0016740]; cytoplasmic translation [GO:0002181]
Q8DP68	Q8DP68	unreviewed	Q8DP68_STRR6	NADPH-dependent FMN reductase-like domain-containing protein	spr1325	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	201	cytosol [GO:0005829]; FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491]
Q8DNV9	Q8DNV9	unreviewed	Q8DNV9_STRR6	Cell division protein FtsZ	ftsZ spr1510	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	419	cell division site [GO:0032153]; cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; cell division [GO:0051301]; division septum assembly [GO:0000917]; FtsZ-dependent cytokinesis [GO:0043093]; protein polymerization [GO:0051258]
P0A3N0	P0A3N0	reviewed	LDH_STRR6	L-lactate dehydrogenase (L-LDH) (EC 1.1.1.27)	ldh spr1100	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	328	cytoplasm [GO:0005737]; L-lactate dehydrogenase activity [GO:0004459]; glycolytic process [GO:0006096]; lactate metabolic process [GO:0006089]; pyruvate metabolic process [GO:0006090]
